1|PLUMBSITE GENESIS &nbsp;&nbsp;400 мм                     |213|781-40-40   |  840||Профессиональные уровни| PLUMBSITE GENESIS|Высококачественные профессиональные уровни фирмы KAPRO (Kapro Industries Ltd., Израиль).<UL><LI>Фрезерованная рабочая поверхность.<LI>Полиакриловые тестированные колбы (защита от протекания и растрескивания).<LI>Точность: 0,5 мм/м (0,029&deg;).<LI>Исключается ошибка углового зрения при измерении вертикальных поверхностей.</UL>||/img/pic/instr/small/KAPRO 700.jpg|/img/pic/instr/big/KAPRO 700.jpg
1|PLUMBSITE HERCULES                                       |213|986-44-250  | 4350|norow|Профессиональный уровень| PLUMBSITE HERCULES, 2500 мм <span class=art>арт. 986-44-250</span>|<UL><LI>Фрезерованная рабочая поверхность.<LI>Ударопрочные заглушки.<LI>4 полиакриловые ударопрочные колбы (защита от протекания и растрескивания).<LI>Точность: 0,5 мм/м (0,029&deg;).<LI>Исключается ошибка углового зрения при измерении вертикальных поверхностей.</UL>||/img/pic/instr/small/k986.jpg|/img/pic/instr/big/k986.jpg
0|PLUMBSITE HERCULES 2500 мм                               |213|986-44-250  | 4350
1|Лазерная разметка Kapro 810                                   |254|810    |  950||Лазерная разметка| Kapro 810 <span class=art>арт. 810</span>|<UL><LI>2 колбы (горизонталь и вертикаль).<LI>Резиновый держатель удерживает гвозди и шурупы.<LI>Включается автоматически при установке на поверхность.<LI>Магнитный браслет для удерживания гвоздей и шурупов.</UL>||/img/pic/instr/small/k810.jpg|/img/pic/instr/big/k810.jpg
1|Лазерная разметка Kapro 893                                   |254|893    | 1030||Лазерная разметка| Kapro 893 <span class=art>арт. 893</span>|<UL><LI>Заменяет Т-образный угольник для гипсокартона.<LI>Дальность действия лазера: до 3 м.</UL>||/img/pic/instr/small/k893.jpg|/img/pic/instr/big/k893.jpg
1|Профессиональный цифровой уровень Kapro 985D DIGIMAN          |254|985D   | 5250||Профессиональный цифровой уровень| Kapro 985D DIGIMAN, 60 см <span class=art>арт. 985D</span>|<UL><LI>Магниты и система Plumb Site, как у <a href="/catalog/cat213.shtml">"больших" уровней KAPRO</a>.<LI>ЖК-дисплей с подсветкой, автоматическое переворачивание шкалы.<LI>3 режима измерения, память на 9 значений, звуковой сигнал углов 0°, 45° и 90° и т.п.<LI>Удобная сумка-чехол.</UL>||/img/pic/instr/small/k985d.jpg|/img/pic/instr/big/k985d.jpg
1|Самовыравнивающийся лазерный уровень Kapro 892                |254|892    | 4950||Самовыравнивающийся лазерный уровень| Kapro 892 <span class=art>арт. 892</span>|<UL><LI>2 лазерных луча: вертикальный и горизонтальный.<LI>Диапазон самовыравнивания ±5°, время самовыравнивания 5 секунд.<LI>Точность: 0,3мм/м, дальность: 20 м.<LI>Чехол для переноски и хранения.</UL>||/img/pic/instr/small/k892.jpg|/img/pic/instr/big/k892.jpg
1|Самовыравнивающийся 3-лучевой лазерный уровень Kapro 888      |254|888    |11290| |Самовыравнивающийся 3-лучевой лазерный уровень| Kapro 888 <span class=art>арт. 888</span>|<UL><LI>2 лазерных луча: 2 вертикальных и 1 горизонтальный.<LI>Диапазон самовыравнивания ±3°, время самовыравнивания 3 секунды.<LI>Визуальный и звуковой сигнал отклонения от вертикали.<LI>Точность: 0,3мм/м, дальность: 30 м.<LI>В комплекте: футляр для переноски и хранения, контрастные очки, 3 батарейки ААА, адаптер для установки на треногу, 16-мм настенный держатель.</UL>||/img/pic/instr/small/k888.jpg|/img/pic/instr/big/k888.jpg
1|Самовыравнивающийся лазерный уровень Kapro 894                |254|894-1  | 7290||Самовыравнивающийся лазерный уровень со скрещенными лучами| Kapro 894 для внутренних и наружных работ <span class=art>арт. 894</span>|<UL><LI>Диапазон самовыравнивания ±4°.<LI>Визуальный и звуковой сигнал отклонения от вертикали.<LI>Импульсный режим для наружных работ с датчиком (входит в комплект).<LI>Точность: 0,3мм/м, дальность: 40 м с датчиком.<LI>В комплекте: лазерная мишень, многофункциональный держатель, футляр для переноски.</UL>||/img/pic/instr/small/k894.jpg|/img/pic/instr/big/k894.jpg
1|Самовыравнивающийся лазерный уровень Kapro 896                |254|896    | 9990||Самовыравнивающийся лазерный уровень-указатель| Kapro 896 <span class=art>арт. 896</span>|<UL><LI>Диапазон самовыравнивания ±4°.<LI>5 лазерных точек высокой видимости (3 точки под углом 90°). На каждую лазерную точку проецируется маленький крестик.<LI>Лазерный отвес вверх и вниз.<LI>Точность: уровень - 0,4 мм/м, верхний отвес - 0,5 мм/м, нижний отвес - 0,75 мм/м, дальность: 30 м с датчиком.<LI>В комплекте: магнитное многофункциональное основание, лазерная мишень, мягкий футляр для переноски и хранения, батарея питания 9V.</UL>||/img/pic/instr/small/k896.jpg|/img/pic/instr/big/k896.jpg
1|Самовыравнивающийся 7-лучевой лазерный уровень Kapro 895      |254|895    |17990| |Самовыравнивающийся 7-лучевой лазерный уровень-построитель| Kapro 895 <span class=art>арт. 895</span>|<UL><LI>4 вертикальных луча, 2 горизонтальных и пересечение на потолке.<LI>нижний лазерный отвес.<LI>Диапазон самовыравнивания ±3°.<LI>Визуальный и звуковой сигнал отклонения от вертикали.<LI>Импульсный режим для наружных работ с датчиком (продается отдельно).<LI>Точность: 0,2мм/м, дальность: 20 м, 40 м с датчиком.<LI>В комплекте: контрастные очки, лазерная мишень, зарядное устройство, кейс для переноски и хранения.</UL>||/img/pic/instr/small/k895.jpg|/img/pic/instr/big/k895.jpg
1|Самовыравнивающийся ротационный лазерный уровень Kapro 897/899|254|897/899|27400| |Самовыравнивающийся ротационный лазерный уровень (нивелир)| Kapro 897/899 <span class=art>арт. 897/899</span>|<UL><LI>Диапазон самовыравнивания ±4°.<LI>Ручное выравнивание с любым углом наклона в плоскости X и Y.<LI>Вертикальный или горизонтальный вращающийся на 360° лазерный луч, 5 регулируемых скоростей вращения (0, 60, 120, 300, 600 об/мин).<LI>Лазерный отвес вверх и вниз.<LI>Точность: 0,1 мм/м, дальность: 50 м, с датчиком 150 м.<LI>Возможность установки на штатив.<LI>В комплекте: очки для улучшения видимости лазерного луча, датчик, пульт дистанционного управления, многофункциональный кронштейн, зарядное устройство, лазерная мишень, жеский футляр для переноски.</UL>||/img/pic/instr/small/k899.jpg|/img/pic/instr/big/k899.jpg
1|Тренога для лазерных уровней Kapro 1301                       |254|1301   | 8250||Тренога для лазерных уровней| Kapro 1301 <span class=art>арт. 1301</span>|Профессиональный штатив высотой до 2,32 метров, со шкалой и встроенным поверхностным уровнем для установки.||/img/pic/instr/small/k|/img/pic/instr/big/k
1|Электронный угломер - уровень Kapro 992                       |255|992    | 3100||Высокоточный электронный цифровой угломер - уровень| Kapro 992 <span class=art>арт. 992</span>|<UL><LI>Возможность фиксации величины угла для маркировки на поверхности.<LI>Легко читаемый цифровой дисплей с автоматическим переворачиванием шкалы.<LI>Функции искусственного "0" для переноса, легкая перекалибровка.<LI>Точность ± 0,1°.</UL>||/img/pic/instr/small/k992.jpg|/img/pic/instr/big/k992.jpg
1|Дальномер лазерный                                            |255|370    | 7950||| KAPRO "370 Kaprometer K4" <span class=art>арт. 370</span>|<UL><LI>Диапазон измерений от 0,05 до 70 м с разрешением 1мм.<LI>Вычисление площади и объема по 2 (3) измерениям, измерение длины удаленного отрезка по 2 точкам.<LI>Динамическое непрерывное измерение для определения кратчайшего расстояния до цели.<LI>Многофункциональная память результатов измерений, таймер задержки измерения.<LI>Простое и удобное управление, ЖК-дисплей с подсветкой.<LI>Прочный корпус с противоударным покрытием из резины и гнездом для крепления на треногу. </UL><DL><DT>Точность:<DD>1.5 мм / 70 м (0.005 угловой минуты)<DT>Класс лазера:<DD><abbr title="При работе с лазерным оборудованием класса 2 нет никакой опасности для глаз, если лазерное излучение воздействует на глаза в течение периода времени, не превышающего 0,25 с. Поэтому лазерное оборудование класса 2 можно использовать без какой-либо особой предосторожности, нельзя только преднамеренно смотреть на луч (более 0,25 с) или несколько раз подряд смотреть на луч или отраженное излучение лазера.">2 (высокая безопасность)</abbr><DT>Питание:<DD>2 батарейки AA</DL>||/img/pic/instr/small/k370.jpg|/img/pic/instr/big/k370.jpg
1|Детектор Kapro 389 MULTISCANNER SENSOR                        |255|389    | 1370||Детектор скрытой проводки| Kapro 389 MULTISCANNER SENSOR <span class=art>арт. 389</span>|Обнаруживает скрытую электропроводку под напряжением, металл и дерево за гипсокартонными стенами.<br>Глубина обнаружения:<UL><LI>электропроводки под напряжением и металлов - 75 мм<LI>металлических труб - 38 мм<LI>дерева - 18 мм</UL>||/img/pic/instr/small/k389.jpg|/img/pic/instr/big/k389.jpg

1|Дальномер лазерный                   |387|A00241| 2999||| ADA Robot 40 (лазерная рулетка) <span class=art>арт. A00241</span>|Недорогой лазерный дальномер с неплохим набором арифметических функций.<UL><LI>Позволяет быстро и точно измерять длину, вычислять площадь и объем, складывать/вычитать полученные значения, есть "функции Пифагора".<LI>Имеет корпус с резиновыми накладками по бокам, защищающими прибор от выскальзывания из рук и легких ударов, надежно защищен от пыли, сора, грязи и брызг воды по классу IP54.<LI>Позволяет работать как при дневном освещении, так и в темноте.<LI>Комплектация: дальномер; чехол-кобура на пояс; 2 батарейки; <a href=/img/pic/instr/big/A00241.pdf target=_blank title="Документ PDF (на англ.)">Руководство по эксплуатации на русском языке</a>.</UL><DL><DT>Диапазон работы:<DD>0.05 до 40 м, точность ±1.5 мм<DT>Класс лазера / длина волны / мощность:<DD>2 / 635 nm / менее 1 mW<DT>Рабочая температура:<DD>-0°С .. +40°С, пыле/влагозащита IP54<DT>Питание:<DD>2 батарейки AAA 1.5В, до 3 000 измерений<DT>Автоматическое отключение лазера / прибора:<DD>через 0.5 / 3 мин<DT>Вес / Размеры:<DD>160 г / 116 x 60 x 30 мм</DL>||/img/pic/instr/small/A00241.jpg|/img/pic/instr/big/A00241.jpg
1|Дальномер лазерный                   |387|A00240| 3990||| ADA Robot 60 (лазерная рулетка) <span class=art>арт. A00240</span>|Дополнительно к возможностям ADA Robot 40, дальномер ADA Robot 60 имеет:<UL><LI>трехстрочный ЖК дисплей вместо двухстрочного;<LI>режим непрерывного измерения;<LI>измерение максимальных и минимальных расстояний;<LI>встроенную память на 20 значений.<LI>Комплектация: дальномер; чехол-кобура на пояс; ремешок на руку; 2 батарейки; <a href=/img/pic/instr/big/A00240.pdf target=_blank title="Документ PDF (на англ.)">Руководство по эксплуатации на русском языке</a>.</UL><DL><DT>Диапазон работы:<DD>0.05 до 60 м, точность ±1.5 мм<DT>Класс лазера / длина волны / мощность:<DD>2 / 635 nm / менее 1 mW<DT>Рабочая температура:<DD>-0°С .. +40°С, пыле/влагозащита IP54<DT>Питание:<DD>2 батарейки AAA 1.5В, до 3 000 измерений<DT>Автоматическое отключение лазера / прибора:<DD>через 0.5 / 3 мин<DT>Вес / Размеры:<DD>160 г / 116 x 60 x 30 мм</DL>||/img/pic/instr/small/A00240.jpg|/img/pic/instr/big/A00240.jpg
1|Дальномер лазерный                   |387|A00288| 4990||| ADA Robot 80 (лазерная рулетка) <span class=art>арт. A00288</span>|Дополнительно к возможностям ADA Robot 60, дальномер ADA Robot 80 имеет:<UL><LI>встроенный автопуск и металлическую резьбу 1/4 дюйма для установки на штатив;<LI>значительно расширенные математические функции;<LI>функцию выноса размера в натуру.<LI>Комплектация: дальномер; чехол-кобура на пояс; ремешок на руку; батарейки; <a href=/img/pic/instr/big/A00288.pdf target=_blank title="Документ PDF (на англ.)">Руководство по эксплуатации на русском языке</a>.</UL><DL><DT>Диапазон работы:<DD>0.05 до 80 м, точность ±1.5 мм<DT>Класс лазера / длина волны / мощность:<DD>2 / 635 nm / менее 1 mW<DT>Рабочая температура:<DD>-0°С .. +40°С, пыле/влагозащита IP54<DT>Питание:<DD>2 батарейки AAA 1.5В, до 5 000 измерений<DT>Автоматическое отключение лазера / прибора:<DD>через 0.5 / 3 мин<DT>Вес / Размеры:<DD>190 г / 130 x 55 x 30 мм</DL>||/img/pic/instr/small/A00288.jpg|/img/pic/instr/big/A00288.jpg
1|Лазерный уровень (оптический нивелир)|386|A00117| 5490||| ADA 2D Basic Level <span class=art>арт. A00117</span>|ADA 2D Basic Level — линейный лазерный нивелир, предназначенный для работ внутри помещений и на улице.<UL><LI>Строит одну горизонтальную линию (угол развертки луча 180°) и одну вертикальную линию (угол развертки луча 160°).<LI>Механизм автоматической компенсации устанавливает горизонтальную линию визирования.<LI>Точность: 2,5 мм на 1 км двойного хода.<LI>Увеличение зрительной трубы: 20х. Диаметр объектива: 38 мм.<LI>Комплектация: нивелир; кейс; ключ для юстировки нитей; шестигранный ключ; нитяной отвес; <a href=/img/pic/instr/big/A00117.pdf target=_blank title="Документ PDF (на англ.)">Руководство по эксплуатации на русском языке</a>.</UL>||/img/pic/instr/small/A00117.jpg|/img/pic/instr/big/A00117.jpg
1|Лазерный уровень (оптический нивелир)|386|A00121| 7990||| ADA Ruber-X32 <span class=art>арт. A00121</span>|<UL><LI>Нивелир оборудован воздушно-магнитным компенсатором нового образца, с транспортировочным фиксатором.<LI>Оснащен жестко зафиксированным зеркалом для наблюдения за круглым уровнем и лимбом открытого типа.<LI>На верхней части зрительной трубы находится предварительный прицел для наведения на рейку.<LI>Точность: 1,5 мм на 1 км двойного хода.<LI>Увеличение зрительной трубы: 32х. Диаметр объектива: 36 мм.<LI>Комплектация: нивелир; кейс; ключ для юстировки нитей; шестигранный ключ; нитяной отвес; <a href=/img/pic/instr/big/A00121.pdf target=_blank title="Документ PDF (на англ.)">Руководство по эксплуатации на русском языке</a>.</UL>||/img/pic/instr/small/A00121.jpg|/img/pic/instr/big/A00121.jpg
1|Построитель лазерных плоскостей      |386|A00133|10990||| ADA 3D Liner 4V <span class=art>арт. A00133</span>|ADA 3D Liner 4V — линейный лазерный нивелир, предназначенный для горизонтальной и вертикальной разметки внутри помещений и на улице.<UL><LI>Строит 4 вертикальные линии, 1 горизонтальную и точку отвеса.<LI>Имеется механизм автоматической компенсации для быстрого самовыравнивания в диапазоне до ±3°. При отклонении прибора от горизонтальной плоскости более, чем на ±2° включается сигнализация (мигание излучателей).<LI>Механизм точной регулировки поворота облегчает наведение прибора.<LI>Может применяться в радиусе до 50 м. Точность: 2 мм на 10 м.<LI>Комплектация: нивелир; кейс; лазерные очки; <a href=/img/pic/instr/big/A00133.pdf target=_blank title="Документ PDF (на англ.)">Руководство по эксплуатации на русском языке</a>.||/img/pic/instr/small/A00133.jpg|/img/pic/instr/big/A00133.jpg
1|Построитель лазерных плоскостей      |386|A00344| 4990||| ADA Cube Ultimate Edition <span class=art>арт. A00344</span>|Лазерный уровень (нивелир) ADA CUBE — <b>самый компактный профессиональный лазерный уровень</b>.<UL><LI>Минимальные размеры. Удобный сверхпрочный корпус в форме куба 6.5 см.<LI>Простое управление. Надежный фиксатор. Автоматическое выравнивание: Максимальное отклонение от вертикальной оси 3°; звуковая сигнализация о выходе за пределы самовыравнивания.<LI>Проецирует яркий, точный лазерный крест, даёт чёткие лазерные линии с углом развертки 100°. Вот <a href=/img/pic/instr/big/A00344s.pdf target=_blank title="Документ PDF (на англ.)">схема основных операций с прибором</a>.<LI>Нивелир снабжён легким алюминиевым элевационным штативом для установки уровня на высоте от 35 до 110 см, с выдвижной колонкой для плавной регулировки высоты в диапазоне 25 см и универсальным креплением ADA Universal Clamp.<LI>Комплектация: лазерный уровень; штатив, крепление; батарейки; лазерные очки для улучшения видимости лазерного луча; пластиковый кейс; <a href=/img/pic/instr/big/A00344.pdf target=_blank title="Документ PDF (на англ.)">Руководство по эксплуатации на русском языке</a>.</UL>||/img/pic/instr/small/A00344.jpg|/img/pic/instr/big/A00344.jpg
1|Рейка нивелирная                     |388|A00371| 1190||| алюминиевая телескопическая ADA ST-5 <span class=art>арт. A00371</span>|<UL><LI>5 секций. Максимальная высота в разложенном состоянии равна 5 метрам.<LI>С лицевой стороны нанесена стандартная красно-черная градуировка типа "Е".<LI>Миллиметровая шкала на обратной стороне, на всех 5 секциях рейки снизу до верху.<LI>Небольшой размер и вес, в комплекте идет чехол для переноски и транспортировки.<LI>Возможна установка пузырькового уровня с креплением типа "уголок".<LI>Комплектация: рейка; чехол для переноски; пузырьковый уровень.</UL>||/img/pic/instr/small/A00371.jpg|/img/pic/instr/big/A00371.jpg
1|Рейка нивелирная                     |388|A00143| 2990||| алюминиевая телескопическая ADA STAFF-5 <span class=art>арт. A00143</span>|<UL><LI>5 секций. Максимальная высота в разложенном состоянии равна 5 метрам.<LI>С лицевой стороны нанесена стандартная красно-черная градуировка типа "Е".<LI>Миллиметровая шкала на обратной стороне, на всех 5 секциях рейки снизу до верху.<LI>Небольшой размер и вес, в комплекте идет чехол для переноски и транспортировки.<LI>Возможна установка пузырькового уровня с креплением типа "уголок".<LI>Комплектация: рейка; чехол для переноски; пузырьковый уровень.</UL>||/img/pic/instr/small/A00371.jpg|/img/pic/instr/big/A00371.jpg
1|Геодезический штатив                 |388|A00177| 2190||| алюминиевый универсальный на винтах ADA Light S <span class=art>арт. A00177</span>|Универсальный раздвижной штатив для установки нивелиров и теодолитов массой до 3 кг.<UL><LI>Высота 101 - 173 см, вес 3,2 кг.<LI>Крепление оборудования на винтах, резьба 5/8 дюйма.<LI>Диаметр посадочной части штатива 125 мм.<LI>Диапазон центровки 40 мм.<LI>В комплекте фиксирующий ремешок и ремень для переноски.</UL>||/img/pic/instr/small/A00177.jpg|/img/pic/instr/big/A00177.jpg

########################################## Дальномеры (лазерные рулетки) и нивелиры
1|Дальномер лазерный                   |389|A00241| 2999||| ADA Robot 40 (лазерная рулетка) <span class=art>арт. A00241</span>|Недорогой лазерный дальномер с неплохим набором арифметических функций.<UL><LI>Позволяет быстро и точно измерять длину, вычислять площадь и объем, складывать/вычитать полученные значения, есть "функции Пифагора".<LI>Имеет корпус с резиновыми накладками по бокам, защищающими прибор от выскальзывания из рук и легких ударов, надежно защищен от пыли, сора, грязи и брызг воды по классу IP54.<LI>Позволяет работать как при дневном освещении, так и в темноте.<LI>Комплектация: дальномер; чехол-кобура на пояс; 2 батарейки; <a href=/img/pic/instr/big/A00241.pdf target=_blank title="Документ PDF (на англ.)">Руководство по эксплуатации на русском языке</a>.</UL><DL><DT>Диапазон работы:<DD>0.05 до 40 м, точность ±1.5 мм<DT>Класс лазера / длина волны / мощность:<DD>2 / 635 nm / менее 1 mW<DT>Рабочая температура:<DD>-0°С .. +40°С, пыле/влагозащита IP54<DT>Питание:<DD>2 батарейки AAA 1.5В, до 3 000 измерений<DT>Автоматическое отключение лазера / прибора:<DD>через 0.5 / 3 мин<DT>Вес / Размеры:<DD>160 г / 116 x 60 x 30 мм</DL>||/img/pic/instr/small/A00241.jpg|/img/pic/instr/big/A00241.jpg
1|Дальномер лазерный                   |389|A00240| 3990||| ADA Robot 60 (лазерная рулетка) <span class=art>арт. A00240</span>|Дополнительно к возможностям ADA Robot 40, дальномер ADA Robot 60 имеет:<UL><LI>трехстрочный ЖК дисплей вместо двухстрочного;<LI>режим непрерывного измерения;<LI>измерение максимальных и минимальных расстояний;<LI>встроенную память на 20 значений.<LI>Комплектация: дальномер; чехол-кобура на пояс; ремешок на руку; 2 батарейки; <a href=/img/pic/instr/big/A00240.pdf target=_blank title="Документ PDF (на англ.)">Руководство по эксплуатации на русском языке</a>.</UL><DL><DT>Диапазон работы:<DD>0.05 до 60 м, точность ±1.5 мм<DT>Класс лазера / длина волны / мощность:<DD>2 / 635 nm / менее 1 mW<DT>Рабочая температура:<DD>-0°С .. +40°С, пыле/влагозащита IP54<DT>Питание:<DD>2 батарейки AAA 1.5В, до 3 000 измерений<DT>Автоматическое отключение лазера / прибора:<DD>через 0.5 / 3 мин<DT>Вес / Размеры:<DD>160 г / 116 x 60 x 30 мм</DL>||/img/pic/instr/small/A00240.jpg|/img/pic/instr/big/A00240.jpg
1|Дальномер лазерный                   |389|A00288| 4990||| ADA Robot 80 (лазерная рулетка) <span class=art>арт. A00288</span>|Дополнительно к возможностям ADA Robot 60, дальномер ADA Robot 80 имеет:<UL><LI>встроенный автопуск и металлическую резьбу 1/4 дюйма для установки на штатив;<LI>значительно расширенные математические функции;<LI>функцию выноса размера в натуру.<LI>Комплектация: дальномер; чехол-кобура на пояс; ремешок на руку; батарейки; <a href=/img/pic/instr/big/A00288.pdf target=_blank title="Документ PDF (на англ.)">Руководство по эксплуатации на русском языке</a>.</UL><DL><DT>Диапазон работы:<DD>0.05 до 80 м, точность ±1.5 мм<DT>Класс лазера / длина волны / мощность:<DD>2 / 635 nm / менее 1 mW<DT>Рабочая температура:<DD>-0°С .. +40°С, пыле/влагозащита IP54<DT>Питание:<DD>2 батарейки AAA 1.5В, до 5 000 измерений<DT>Автоматическое отключение лазера / прибора:<DD>через 0.5 / 3 мин<DT>Вес / Размеры:<DD>190 г / 130 x 55 x 30 мм</DL>||/img/pic/instr/small/A00288.jpg|/img/pic/instr/big/A00288.jpg
1|Дальномер лазерный                   |389|370   | 7950||| KAPRO "370 Kaprometer K4" <span class=art>арт. 370</span>|<UL><LI>Диапазон измерений от 0,05 до 70 м с разрешением 1мм.<LI>Вычисление площади и объема по 2 (3) измерениям, измерение длины удаленного отрезка по 2 точкам.<LI>Динамическое непрерывное измерение для определения кратчайшего расстояния до цели.<LI>Многофункциональная память результатов измерений, таймер задержки измерения.<LI>Простое и удобное управление, ЖК-дисплей с подсветкой.<LI>Прочный корпус с противоударным покрытием из резины и гнездом для крепления на треногу. </UL><DL><DT>Точность:<DD>1.5 мм / 70 м (0.005 угловой минуты)<DT>Класс лазера:<DD><abbr title="При работе с лазерным оборудованием класса 2 нет никакой опасности для глаз, если лазерное излучение воздействует на глаза в течение периода времени, не превышающего 0,25 с. Поэтому лазерное оборудование класса 2 можно использовать без какой-либо особой предосторожности, нельзя только преднамеренно смотреть на луч (более 0,25 с) или несколько раз подряд смотреть на луч или отраженное излучение лазера.">2 (высокая безопасность)</abbr><DT>Питание:<DD>2 батарейки AA</DL>||/img/pic/instr/small/k370.jpg|/img/pic/instr/big/k370.jpg
1|Лазерный уровень (оптический нивелир)|389|A00117| 5490||| ADA 2D Basic Level <span class=art>арт. A00117</span>|ADA 2D Basic Level — линейный лазерный нивелир, предназначенный для работ внутри помещений и на улице.<UL><LI>Строит одну горизонтальную линию (угол развертки луча 180°) и одну вертикальную линию (угол развертки луча 160°).<LI>Механизм автоматической компенсации устанавливает горизонтальную линию визирования.<LI>Точность: 2,5 мм на 1 км двойного хода.<LI>Увеличение зрительной трубы: 20х. Диаметр объектива: 38 мм.<LI>Комплектация: нивелир; кейс; ключ для юстировки нитей; шестигранный ключ; нитяной отвес; <a href=/img/pic/instr/big/A00117.pdf target=_blank title="Документ PDF (на англ.)">Руководство по эксплуатации на русском языке</a>.</UL>||/img/pic/instr/small/A00117.jpg|/img/pic/instr/big/A00117.jpg
1|Лазерный уровень (оптический нивелир)|389|A00121| 7990||| ADA Ruber-X32 <span class=art>арт. A00121</span>|<UL><LI>Нивелир оборудован воздушно-магнитным компенсатором нового образца, с транспортировочным фиксатором.<LI>Оснащен жестко зафиксированным зеркалом для наблюдения за круглым уровнем и лимбом открытого типа.<LI>На верхней части зрительной трубы находится предварительный прицел для наведения на рейку.<LI>Точность: 1,5 мм на 1 км двойного хода.<LI>Увеличение зрительной трубы: 32х. Диаметр объектива: 36 мм.<LI>Комплектация: нивелир; кейс; ключ для юстировки нитей; шестигранный ключ; нитяной отвес; <a href=/img/pic/instr/big/A00121.pdf target=_blank title="Документ PDF (на англ.)">Руководство по эксплуатации на русском языке</a>.</UL>||/img/pic/instr/small/A00121.jpg|/img/pic/instr/big/A00121.jpg
1|Построитель лазерных плоскостей      |389|A00133|10990||| ADA 3D Liner 4V <span class=art>арт. A00133</span>|ADA 3D Liner 4V — линейный лазерный нивелир, предназначенный для горизонтальной и вертикальной разметки внутри помещений и на улице.<UL><LI>Строит 4 вертикальные линии, 1 горизонтальную и точку отвеса.<LI>Имеется механизм автоматической компенсации для быстрого самовыравнивания в диапазоне до ±3°. При отклонении прибора от горизонтальной плоскости более, чем на ±2° включается сигнализация (мигание излучателей).<LI>Механизм точной регулировки поворота облегчает наведение прибора.<LI>Может применяться в радиусе до 50 м. Точность: 2 мм на 10 м.<LI>Комплектация: нивелир; кейс; лазерные очки; <a href=/img/pic/instr/big/A00133.pdf target=_blank title="Документ PDF (на англ.)">Руководство по эксплуатации на русском языке</a>.||/img/pic/instr/small/A00133.jpg|/img/pic/instr/big/A00133.jpg
