1|Ножовка по гипсокартону|129||225|208|200||| MATRIX 180&nbsp;мм, 2 рабочие кромки, двухкомпонентная рукоятка <span class=art>арт. 23392</span>|Специальная заточка зуба обеспечивает легкий и быстрый пропил. Шаг - 9 зубъев на дюйм. Двухсторонняя заточка полотна. Двухкомпонентная эргономичная рукоятка.||/img/pic/instr/small/Nojovka po GIPSOKARTONU.jpg|/img/pic/instr/big/Nojovka po GIPSOKARTONU.jpg

1|Бокорезы|123||169|155|-|-||, 160&nbsp;мм GRAND <span class=art>арт. 17526</span>|||/img/pic/instr/small/BOKOREZY GRAND.jpg|/img/pic/instr/big/BOKOREZY GRAND.jpg
1|Бокорезы 160&nbsp;мм STANDARD|123|17565|129|119|-||Бокорезы| STANDARD|||/img/pic/instr/small/BOKOREZY STANDARD 160 i 200 mm.jpg|/img/pic/instr/big/BOKOREZY STANDARD 160 i 200 mm.jpg
0|Бокорезы 200&nbsp;мм STANDARD|123|17569/17596|158|145|-
1|Бокорезы усиленные 215 мм|123||1390|1295|-||| GROSS. Твердость режущих кромок 62 HRC. Рычажной механизм. Эффективность реза +50%. Покрытие TITAN-finish. Сделано в ГЕРМАНИИ <span class=art>арт. 17575</span>|||/img/pic/instr/small/BOKOREZY GROSS 215MM.jpg|/img/pic/instr/big/BOKOREZY GROSS 215MM.jpg
1|Бокорезы диэлектрические|123||225|210|-|||, 200&nbsp;мм, до 1000 В <span class=art>арт. DIB200</span>|||/img/pic/instr/small/Bokorezy dielectr 1000 w.jpg|/img/pic/instr/big/Bokorezy dielectr 1000 w.jpg
1|Кусачки торцевые|123||175|165|148||| NORMAL, 180&nbsp;мм HOBBI <span class=art>арт. 34-6-418</span>|||/img/pic/instr/small/kus_hobbi.jpg|/img/pic/instr/big/jpg
1|Кусачки торцевые|123||179|168|-|||, 200&nbsp;мм, декоративные ручки <span class=art>арт. KT200</span>|||/img/pic/instr/small/Kusachki torcevye.jpg|/img/pic/instr/big/Kusachki torcevye.jpg
1|Кусачки торцевые диэлектрические|123||275|265|-|||, 200&nbsp;мм, до 1000 В <span class=art>арт. DIAKT200</span>|||/img/pic/instr/small/Kusachki dielectr 1000 w.jpg|/img/pic/instr/big/Kusachki dielectr 1000 w.jpg

1|Отвертка крестовая PH 1 х 150&nbsp;мм|258|19023| 95| 86| 80||Отвертки| БАРС (ГЕРМАНИЯ)|<UL><LI>Прочный надежный инструмент для профессиональных работ.<LI>Жало отвертки индукционно закалено, намагничено и имеет фосфатированное покрытие. <LI>Стержень из качественной хромванадиевой стали имеет покрытие, устойчивое к коррозии.<LI>Двухкомпонентная рукоятка эргономичной формы, разработанная с целью увеличения передачи крутящего момента и снижения нагрузки на запястье, обеспечивает удобство при продолжительной работе.</UL>||/img/pic/instr/small/19007h.jpg|/img/pic/instr/big/jpg
0|Отвертка крестовая PH 2 х 100&nbsp;мм|258|19025| 99| 91| 88
0|Отвертка крестовая PH 2 х 150&nbsp;мм|258|19027|125|115|110
0|Отвертка крестовая PH 3 х 150&nbsp;мм|258|19029|155|149|139
0|Отвертка плоская SL 4 х 100&nbsp;мм  |258|19003| 88| 84| 79
0|Отвертка плоская SL 5 х 150&nbsp;мм  |258|19007| 99| 96| 89
0|Отвертка плоская SL 6 х 150&nbsp;мм  |258|19013|125|115|110
0|Отвертка плоская SL 8 х 200&nbsp;мм  |258|19017|185|175|165

1|Отвертка крестовая PH 1 х 100&nbsp;мм|303|||||norow|Отвертки| NOX|<UL><LI>Прочный оцинкованный стержень из хром-молибденовой стали.<LI>Намагниченный наконечник с дополнительной защитой от коррозии и крошения (<abbr title="Фосфатирование - создание химическим путём на поверхности металлических изделий плёнки нерастворимых фосфатов, предохраняющей металл от атмосферной коррозии.">фосфатированный</abbr>, <abbr title="Оксидирование — создание оксидной плёнки на поверхности изделия или заготовки в результате окислительно-восстановительной реакции. Оксидирование преимущественно используют для получения защитных и декоративных покрытий, а также для формирования диэлектрических слоёв.">оксидированный</abbr>).<LI>Удобная двухкомпонентная полимерная противоскользящая рукоятка эргономичной формы с резиновыми рельефными вставками, с отверстием для подвески.</UL>||/img/pic/instr/small/nox.jpg|/img/pic/instr/big/jpg
0|Отвертка крестовая PH 0 х &nbsp; 75&nbsp;мм|303|560202| 75| 65| 62|
0|Отвертка крестовая PH 1 х       100&nbsp;мм|303|560203| 95| 85| 79|
0|Отвертка крестовая PH 2 х       100&nbsp;мм|303|560204|108| 99| 92|
0|Отвертка крестовая PH 2 х &nbsp; 38&nbsp;мм|303|560201| 92| 82| 77|
0|Отвертка крестовая PH 3 х       150&nbsp;мм|303|560205|148|136|128|
0|Отвертка плоская SL 3.0 х &nbsp; 75&nbsp;мм|303|560302| 75| 67| 64|
0|Отвертка плоская SL 4.0 х &nbsp; 80&nbsp;мм|303|560303| 87| 79| 74|
0|Отвертка плоская SL 5.5 х       100&nbsp;мм|303|560304|100| 90| 87|
0|Отвертка плоская SL 5.5 х &nbsp; 38&nbsp;мм|303|560301| 90| 80| 77|
0|Отвертка плоская SL 6.5 х       125&nbsp;мм|303|560305|120|109|104|
0|Отвертка плоская SL 8.0 х       150&nbsp;мм|303|560307|150|140|135|

1|Отвертка крестовая PH 1 х 100&nbsp;мм|256|||||norow|Отвертки ударные| "Driver" HOBBI CrV|||/img/pic/instr/small/hobbi_driver.jpg|/img/pic/instr/big/jpg
0|Отвертка крестовая PH 0 х &nbsp; 75&nbsp;мм|256|33-6-811|24|22|19|
0|Отвертка крестовая PH 1 х       100&nbsp;мм|256|33-6-812|32|29|27|
0|Отвертка крестовая PH 2 х       100&nbsp;мм|256|33-6-814|39|37|35|
0|Отвертка крестовая PH 2 х       150&nbsp;мм|256|33-6-815|45|38|37|
0|Отвертка крестовая PH 3 х       150&nbsp;мм|256|33-6-816|55|47|45|
0|Отвертка плоская SL 3 х &nbsp; 75&nbsp;мм  |256|33-6-801|24|22|19|
0|Отвертка плоская SL 5 х       100&nbsp;мм  |256|33-6-802|32|29|27|
0|Отвертка плоская SL 6 х       100&nbsp;мм  |256|33-6-804|39|35|34|
0|Отвертка плоская SL 8 х       150&nbsp;мм  |256|33-6-805|55|46|44|

1|Отвертка крестовая PH 1 х 100&nbsp;мм|256|11628|37|35|30||Отвертки Стандарт| Expert CrV|<UL><LI>Стержень изготовлен из хромванадиевой стали.<LI>Твердость рабочей поверхности – 46 HRc, наконечник намагничен.<LI>Двухкомпонентная противоскользящая рукоятка эргономичной формы с отверстием для подвески.</UL>||/img/pic/instr/small/OTVERTKI EXPERT.jpg|/img/pic/instr/big/OTVERTKI EXPERT.jpg
0|Отвертка крестовая PH 2 х 150&nbsp;мм|256|11636|52|49|42
0|Отвертка крестовая PH 3 х 150&nbsp;мм|256|11638|59|55|49
0|Отвертка плоская SL 4 х 100&nbsp;мм  |256|11605|38|35|33
0|Отвертка плоская SL 5 х 200&nbsp;мм  |256|11610|44|39|35
0|Отвертка плоская SL 6 х 150&nbsp;мм  |256|11614|47|42|38
0|Отвертка плоская SL 8 х 200&nbsp;мм  |256|11618|59|55|52

1|Набор отверток|259||645|595|575||| GROSS S2 ПРОФИ, 6 предметов <span class=art>арт. 12164</span>|<UL><LI>шлицевые: SL&nbsp;3.0x75, SL&nbsp;5.5x100, SL&nbsp;6.5x150;<br>крестовые: PH&nbsp;0x75, PH&nbsp;1x150, PH&nbsp;2x100.<LI>Стержень изготовлен из стали S2 и имеет матовое хромированное покрытие.<LI>Наконечник жала намагничен и имеет насечки, которые исключают возможность повреждения головки крепежа.<LI>Жало индукционно закалено и имеет фосфатированное покрытие.<LI>Твердость по Роквеллу 56-58 HRC.<LI>Трехкомпонентные рукоятки эргономичной формы, устойчивые к агрессивным средам, имеют силовой элемент «под ключ».<LI>Пластиковый бокс.</UL>||/img/pic/instr/small/Nabor_otvertok_GROSS_v.jpg|/img/pic/instr/big/Nabor_otvertok_GROSS.jpg
1|Набор отверток|259||245|235|215||| "Multipoint" HARDAX, 6 предметов, 2-х комп.ручки <span class=art>арт. 33-2-400</span>|||/img/pic/instr/small/MULTIPOINT3.jpg|/img/pic/instr/big/jpg
1|Набор отверток|259||575|535|515||| MATRIX PROFESSIONAL, S2, 6 предметов <span class=art>арт. 13303</span>|<UL><LI>шлицевые: SL&nbsp;1.0x4.0x100, SL&nbsp;1.0x5.5x125, SL&nbsp;1.2x6.5x150;<br>крестовые: PH&nbsp;0x80, PH&nbsp;1x75, PH&nbsp;2x100.<LI>Жало изготовлено из легированной инструментальной стали S2 и закалено. <LI>Твердость по Роквеллу 58-62 HRC.<LI>Наконечник жала намагничен.<LI>Двухкомпонентные рукоятки эргономичной формы с отверстием для подвески.</UL>||/img/pic/instr/small/13303.jpg|/img/pic/instr/big/jpg
1|Набор отверток|259||255|235|225||| SPARTA CrV, 6 предметов <span class=art>арт. 13307</span>|<UL><LI>шлицевые: SL&nbsp;4.0x75, SL&nbsp;5.0x100, SL&nbsp;6.0x150;<br>крестовые: PH&nbsp;0x75, PH&nbsp;1x100, PH&nbsp;2x150.<LI>Стержень  из хромванадиевой стали, твердость рабочей поверхности – 46 HRc, наконечник намагничен.<LI>Двухкомпонентная противоскользящая рукоятка эргономичной формы.</UL>||/img/pic/instr/small/13307.jpg|/img/pic/instr/big/jpg
1|Набор отверток|259||125|115| 99||| SPARTA, 6 предметов, лакированная деревянная рукоятка <span class=art>арт. 133365</span>|||/img/pic/instr/small/Nabor otvertok lakirovan ruchki.jpg|/img/pic/instr/big/Nabor otvertok lakirovan ruchki.jpg

1|Стеклорез|219||155|145|138||| 3-роликовый, профессииональный, пластмассовая рукоятка <span class=art>арт. 87218</span>|<UL><LI>Рукоятка специальной формы из ударопрочной пластмассы.<LI>Режущие ролики из твердого сплава марки ВК8.<LI>Шесть специальных пазов размерами 3, 4, 5, 6, 8, 10 мм для ломки стекла.</UL><p><span class="addt">||/img/pic/strhoz/small/steklorez.jpg|/img/pic/strhoz/big/steklorez.jpg
1|Стеклорез|219||165|155|149||| 3-роликовый, профессииональный, металлическая рукоятка <span class=art>арт. 87219</span>|<UL><LI>Антикоррозионное покрытие головки.<LI>Режущие ролики из твердого сплава марки ВК8.<LI>Шесть специальных пазов размерами 3, 4, 5, 6, 8, 10 мм для ломки стекла.</UL><p><span class="addt">||/img/pic/strhoz/small/87219.jpg|/img/pic/strhoz/big/jpg
1|Плиткорез усиленный REMOCOLOR, 460 мм|219|46-0-540|1850|1790|1650||Плиткорезы усиленные на подшипниках| REMOCOLOR|<UL><LI>Плиткорез изготовлен из высококачественной инструментальной стали.<LI>Благодаря специальной конструкции, возможна быстрая замена резца и лапки.<LI>Стальные направляющие, предохранительные кольца.</UL>||/img/pic/instr/small/plitk_rem.png|/img/pic/instr/big/jpg
0|Плиткорез усиленный REMOCOLOR, 550 мм|219|46-0-550|1980|1920|1890
0|Плиткорез усиленный REMOCOLOR, 600 мм|219|46-0-560|2100|1990|1950
1|Плиткорез ручной роликовый|219||1350|1290|1250||| 600&nbsp;х&nbsp;16&nbsp;мм MATRIX <span class=art>арт. 87658</span>|<UL><LI>Устройство "балеринка", поворотный металлический угольник.<LI>Комплектуется приспособлением для резки и сверления до&nbsp;80&nbsp;мм.</UL>||/img/pic/instr/small/PLITKOREZ 600.jpg|/img/pic/instr/big/jpg
1|Ролик режущий|219||75|69|66||| для плиткореза, 16,0&nbsp;х&nbsp;6,0&nbsp;х&nbsp;3,0&nbsp;мм <span class=art>арт. 87666</span>|Для плиткорезов арт. 87653, 87656, 87658.||/img/pic/instr/small/87666.jpg|/img/pic/instr/big/jpg

